user_id,profile_id,profile_label,n_posts,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,gt_w0,gt_w1,gt_w2,gt_w3,gt_w4,gt_w5,gt_w6,gt_w7,gt_w8,gt_w9,gt_w10,gt_w11,gt_w12,gt_w13,gt_w14,gt_w15,gt_w16,gt_w17,gt_w18,gt_w19,assignment_type,topic_distribution,empirical_topic_distribution
user_0011,balanced,Even across all topics,100,0.0422003146287282,0.0751575033838316,0.02957146356699269,0.0227434781702997,0.025664635142890815,0.03181053747268523,0.07096232153170444,0.047094919199204784,0.08107837770969858,0.06528819309977665,0.030362610648030666,0.052271771940996345,0.05822556997672946,0.022081794672380296,0.06886836211751741,0.04739820404855335,0.05894284958419589,0.11398406683888321,0.03379222357969777,0.02250080268720275,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.34, ""ai_copyright_theft"": 0.38, ""ai_mass_surveillance"": 0.28}"
user_0012,coding_copyright,Split: coding + copyright,100,0.02515574916006336,0.07408322157242328,0.03750913569429688,0.012440353208325112,0.02961485606466349,0.03345190410952782,0.08998634363876565,0.03393487924985721,0.07972613642336955,0.08374352825099664,0.03945222559292277,0.06619256386979482,0.05999892513610975,0.01356124510738228,0.06971932145645335,0.05855955492073089,0.06063022408929282,0.06999904689183313,0.03405159274826357,0.02818919281492761,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.36, ""ai_copyright_theft"": 0.56, ""ai_mass_surveillance"": 0.08}"
user_0013,coding_surveillance,Split: coding + surveillance,100,0.05487173049025314,0.09371382242976263,0.01606469810798624,0.03172643426412397,0.018696732663820066,0.03628111884433884,0.03958613985228271,0.05787454947701805,0.09648536176253204,0.03461987713070338,0.01566257926328583,0.029307422615142024,0.06933104688475092,0.028809988189309313,0.08104480107406162,0.027793349074153553,0.06810157631701048,0.15131734209354228,0.03648032383472855,0.012231105631194512,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.46, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.45}"
user_0014,copyright_surveillance,Split: copyright + surveillance,100,0.05628904500535097,0.04662219716040681,0.0356124286713335,0.029067202301531325,0.029078880126899374,0.021024498327028518,0.0837916573494963,0.05632232936455076,0.05833346283927239,0.07811522384675194,0.03600958663253804,0.06166771335010417,0.03617426039230541,0.028472269482501093,0.046941192944411944,0.056907701371434305,0.040294159228091854,0.1426637905050184,0.02880433406562813,0.027808067035344816,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.49, ""ai_mass_surveillance"": 0.41}"
user_0015,coding_heavy,Mostly AI coding innovations,100,0.018924081643166477,0.13461091768870034,0.014318772549223731,0.013213279790723289,0.017229447984991413,0.05357525605183293,0.03782058774418706,0.0325406476499148,0.12863899854704264,0.03234789239295234,0.015527308948063794,0.028003601770549832,0.10326921369773386,0.011796948769717564,0.11397395332127577,0.023849174157716493,0.09697115605432245,0.06981381989068894,0.044029878169478905,0.009545063177717463,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.83, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.08}"
user_0016,copyright_heavy,Mostly AI copyright / theft concerns,100,0.029133409277231626,0.03544852192373577,0.05231149514859885,0.011946995815305004,0.03752043568998612,0.020607211380397002,0.12328363463530534,0.03482481431365024,0.04850516059974828,0.11654925326676946,0.054723448983258226,0.09056849712463201,0.032379592011669005,0.014687391705891673,0.041471684095928475,0.08071511710988909,0.03743388453714612,0.07011727689256347,0.027682474394296334,0.04008970109399795,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.06, ""ai_copyright_theft"": 0.86, ""ai_mass_surveillance"": 0.08}"
user_0017,surveillance_heavy,Mostly AI mass surveillance,100,0.08733091304126342,0.05337456480151702,0.019102110903123533,0.04818883089299011,0.02079594993449679,0.01957214881879581,0.044490550561859826,0.0805586446129759,0.06468569623722774,0.03992681439838297,0.017310348099679577,0.03290788318039709,0.036299937766132835,0.04409639476393126,0.048850793441845265,0.03352668292124297,0.04003339827176062,0.2240214957069713,0.02911002570077073,0.01581681594463512,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.12, ""ai_mass_surveillance"": 0.78}"
user_0018,balanced,Even across all topics,100,0.0443194568361394,0.07956846261689848,0.02675255320792385,0.024343216227828125,0.024202488245839433,0.03297724867736324,0.06444601620602593,0.0489710323345897,0.08471552124324629,0.05891126307535864,0.027319333833359948,0.04750230049364451,0.06099769334651088,0.023236000981293966,0.07184795832633478,0.04328688957691931,0.06124134075916749,0.1205688145308604,0.0344539212233493,0.02033848825734629,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.37, ""ai_copyright_theft"": 0.32, ""ai_mass_surveillance"": 0.31}"
user_0019,coding_copyright,Split: coding + copyright,100,0.02206277235395868,0.09579372161728016,0.029567356808071966,0.012203121624961054,0.02535889058848706,0.0407698160121137,0.07218007081606811,0.0327755471664531,0.09724634073969297,0.0661857365830055,0.031303917163611694,0.053156827732676444,0.07564648388751383,0.012500821711972095,0.08567470513649585,0.046636655764447324,0.07378186409559022,0.06773319299406919,0.037652497879426726,0.021769659324104247,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.53, ""ai_copyright_theft"": 0.4, ""ai_mass_surveillance"": 0.07}"
user_0020,coding_surveillance,Split: coding + surveillance,100,0.051118086853032256,0.09684730670370056,0.016369361380740893,0.029708566912457456,0.01880162661397997,0.037722598874898684,0.04050517905399487,0.0551654137816198,0.09892073140998,0.035467781326247054,0.01615699622510184,0.029979000118815807,0.07207939345407849,0.0270082789044389,0.0836631215130943,0.028105470525528677,0.07044940064588258,0.14251009150406893,0.037084187925785536,0.01233740627255339,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.49, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.41}"
user_0021,copyright_surveillance,Split: copyright + surveillance,100,0.06132286144360702,0.047717175696803046,0.0329350798440562,0.03216800693798412,0.027735702257861115,0.02078898219055835,0.07741850489744714,0.060252542648079166,0.05936355474164352,0.0719225088010705,0.0329772776812637,0.05700395710636789,0.03619464050698013,0.0310059114200303,0.04725085788994166,0.05311618486599788,0.04025187366760571,0.1558569318891188,0.028853905682137745,0.02586353983144595,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.43, ""ai_mass_surveillance"": 0.47}"
user_0022,coding_heavy,Mostly AI coding innovations,100,0.027535515665128758,0.12595079892031136,0.01425004516278832,0.017732924773930438,0.01732283574818673,0.049796730452692776,0.037140136665190546,0.03867328359221893,0.12185854284763371,0.0318070131619696,0.01505117175857509,0.02750821627290201,0.09593462836989503,0.015897717435613905,0.10690574744343041,0.024070049316670672,0.09072203716635419,0.08963505996703432,0.04240580403318538,0.009801741246287913,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.75, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.17}"
user_0023,copyright_heavy,Mostly AI copyright / theft concerns,100,0.02930943533074624,0.04207013495458304,0.04939821043500233,0.01254602282021716,0.03597897610759264,0.022708740812507112,0.11667189406054053,0.03533152735027281,0.05388033855408035,0.11004951325652712,0.05167286025965662,0.08572854887486982,0.0369862108848549,0.014921974262394977,0.04623123448027091,0.0763906039941233,0.0412928935357562,0.07229642878979183,0.028752256056042463,0.03778219518016974,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.11, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.09}"
user_0024,surveillance_heavy,Mostly AI mass surveillance,100,0.08499003087565002,0.05944868856416618,0.01752750060316563,0.047237455579675874,0.019926079286622437,0.021791436319141027,0.041065386213119615,0.07910025100783429,0.06954582824037425,0.036523431910981306,0.01577591385171512,0.030399813052502965,0.040896366581981425,0.04306415635166995,0.053455511353422844,0.031097928058195414,0.043913550050613814,0.2196040769121494,0.03015502155426208,0.014481573632756367,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.15, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.76}"
user_0025,balanced,Even across all topics,100,0.050016216627256894,0.07422432454518016,0.026542264289696894,0.027361794632110883,0.02417690698102162,0.030600950419371265,0.06362241225340004,0.053049568128750266,0.08054211717501387,0.058186168865639376,0.026832228780474858,0.0469011997923811,0.056414851273778835,0.02595733401857475,0.06744968371177702,0.043187966769675915,0.05733299860665691,0.1337816609150825,0.033441973114197714,0.020377379099959132,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.32, ""ai_copyright_theft"": 0.31, ""ai_mass_surveillance"": 0.37}"
user_0026,coding_copyright,Split: coding + copyright,100,0.024536243190144358,0.0884317745330081,0.03163537908983994,0.013138051691841283,0.0264922805572055,0.03812237208746412,0.07671514486469296,0.03426360527372119,0.09134550954242579,0.07068264323759965,0.03334739219125402,0.056477428969065144,0.07012941063418386,0.013570598344183707,0.08012839931290078,0.0498039293671335,0.06912850099833225,0.07215455278891544,0.036395198080803166,0.023501585245285356,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.47, ""ai_copyright_theft"": 0.44, ""ai_mass_surveillance"": 0.09}"
user_0027,coding_surveillance,Split: coding + surveillance,100,0.064587311259736,0.08266055344086057,0.016536569880624748,0.03672998952720523,0.019093296090530506,0.03160702770717825,0.04006331609771397,0.06472154997082971,0.08779518965861019,0.03523392705982528,0.01569913880794044,0.029659806627193933,0.06015856936772849,0.03340810695136112,0.07214503019643619,0.028859342294812206,0.06029898719881801,0.17334532106728645,0.0344399037442555,0.012957063051053175,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.36, ""ai_copyright_theft"": 0.09, ""ai_mass_surveillance"": 0.55}"
user_0028,copyright_surveillance,Split: copyright + surveillance,100,0.05756921780638618,0.05085065997074098,0.03323974311681087,0.030150139586317595,0.027840596208021026,0.02223046222111823,0.07833754409915927,0.05754340695268094,0.06179892438909157,0.07277041299661416,0.03347169464307971,0.05767553461004168,0.03894298707630772,0.02920420213515989,0.049869178328974355,0.05342830631737301,0.04259969799647782,0.14704968129964555,0.029457769773194725,0.02596984047280483,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.45}","{""ai_coding_innovations"": 0.13, ""ai_copyright_theft"": 0.44, ""ai_mass_surveillance"": 0.43}"
user_0029,coding_heavy,Mostly AI coding innovations,100,0.02740292699455648,0.1272386222419343,0.013756633180978252,0.01774937002036444,0.017059316427342645,0.05022488687699713,0.036030226965305896,0.0386436190900925,0.1228992420417544,0.030713488994777157,0.014542130978897241,0.026695685164407436,0.09685527280737638,0.01586017921566359,0.10784733535544794,0.023331530577032075,0.09149524848475905,0.08963111896700997,0.042618107978317624,0.009405057636985565,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,soft,"{""ai_coding_innovations"": 0.8, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.76, ""ai_copyright_theft"": 0.07, ""ai_mass_surveillance"": 0.17}"
user_0030,copyright_heavy,Mostly AI copyright / theft concerns,100,0.02802926252971105,0.037841672144248883,0.05177089598952491,0.011463085535430885,0.03721726002647098,0.021502776918417413,0.12212600731087753,0.03411044976214263,0.050414877004261165,0.11539432410666481,0.054210752249114896,0.08972072761493224,0.03421748420085259,0.014190041609736175,0.043303249095708506,0.07986999904818459,0.03898735476737024,0.06791053799516471,0.02809882034847588,0.039620421742709716,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.8, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.08, ""ai_copyright_theft"": 0.85, ""ai_mass_surveillance"": 0.07}"
user_0031,surveillance_heavy,Mostly AI mass surveillance,100,0.09165834874371576,0.05299922359355764,0.017364398862202517,0.05075638951026673,0.01994015436447566,0.01894772894743297,0.04028949988503683,0.083863486851376,0.06450340696174965,0.0358597426941742,0.01529246475329548,0.02983395075244474,0.03539627675754708,0.04624530126515592,0.04816725965110252,0.03110560457301789,0.03922494898628394,0.235019721193746,0.02893903143606316,0.014593060217355082,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,soft,"{""ai_coding_innovations"": 0.1, ""ai_copyright_theft"": 0.1, ""ai_mass_surveillance"": 0.8}","{""ai_coding_innovations"": 0.09, ""ai_copyright_theft"": 0.08, ""ai_mass_surveillance"": 0.83}"
user_0032,balanced,Even across all topics,100,0.050944337321262786,0.06520956129381973,0.02999614816236735,0.027246677907072848,0.026021542226930216,0.027603855449240725,0.07139178015259258,0.0532572196436353,0.07325722281616892,0.0658408380359864,0.030395514238219817,0.0525889175518431,0.04997034021140929,0.02622010155822692,0.06085856832765454,0.048357597947146155,0.05192051937782266,0.13380924791525292,0.03195584549827201,0.023154164365075544,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,soft,"{""ai_coding_innovations"": 0.333333, ""ai_copyright_theft"": 0.333333, ""ai_mass_surveillance"": 0.333334}","{""ai_coding_innovations"": 0.25, ""ai_copyright_theft"": 0.38, ""ai_mass_surveillance"": 0.37}"
user_0033,coding_copyright,Split: coding + copyright,100,0.027626943474503857,0.09173740686718472,0.028863655908034937,0.015238145275677812,0.025069790002825148,0.03882167417842608,0.07024655716355756,0.03682441845848727,0.09411363586558127,0.0643671182060938,0.03030777133104875,0.051743195922918456,0.07198428625226305,0.015184616529302563,0.08221801843395558,0.04579921421756531,0.07064673326148456,0.080942098378267,0.03685285371540738,0.02141186655741475,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,soft,"{""ai_coding_innovations"": 0.45, ""ai_copyright_theft"": 0.45, ""ai_mass_surveillance"": 0.1}","{""ai_coding_innovations"": 0.49, ""ai_copyright_theft"": 0.38, ""ai_mass_surveillance"": 0.13}"
